sep=;
"Series";"Time";"Value"
"Temperature C - 213 Olsson";"2020-10-12T23:00:00-04:00";21.963
"Temperature C - 213 Olsson";"2020-10-13T02:00:00-04:00";21.847
"Temperature C - 213 Olsson";"2020-10-13T05:00:00-04:00";22.099
"Temperature C - 213 Olsson";"2020-10-13T08:00:00-04:00";22.35
"Temperature C - 213 Olsson";"2020-10-13T11:00:00-04:00";22.313
"Temperature C - 213 Olsson";"2020-10-13T14:00:00-04:00";22.335
"Temperature C - 213 Olsson";"2020-10-13T17:00:00-04:00";22.231
"Temperature C - 213 Olsson";"2020-10-13T20:00:00-04:00";22.056
"Temperature C - 213 Olsson";"2020-10-13T23:00:00-04:00";22.006
"Temperature C - 213 Olsson";"2020-10-14T02:00:00-04:00";21.755
"Temperature C - 213 Olsson";"2020-10-14T05:00:00-04:00";22.002
"Temperature C - 213 Olsson";"2020-10-14T08:00:00-04:00";22.319
"Temperature C - 213 Olsson";"2020-10-14T11:00:00-04:00";22.327
"Temperature C - 213 Olsson";"2020-10-14T14:00:00-04:00";22.323
"Temperature C - 213 Olsson";"2020-10-14T17:00:00-04:00";22.247
"Temperature C - 213 Olsson";"2020-10-14T20:00:00-04:00";22.056
"Temperature C - 213 Olsson";"2020-10-14T23:00:00-04:00";22.031
"Temperature C - 213 Olsson";"2020-10-15T02:00:00-04:00";21.847
"Temperature C - 213 Olsson";"2020-10-15T05:00:00-04:00";22.034
"Temperature C - 213 Olsson";"2020-10-15T08:00:00-04:00";22.378
"Temperature C - 213 Olsson";"2020-10-15T11:00:00-04:00";22.338
"Temperature C - 213 Olsson";"2020-10-15T14:00:00-04:00";22.367
"Temperature C - 213 Olsson";"2020-10-15T17:00:00-04:00";22.193
"Temperature C - 213 Olsson";"2020-10-15T20:00:00-04:00";22.139
"Temperature C - 213 Olsson";"2020-10-15T23:00:00-04:00";22.213
"Temperature C - 213 Olsson";"2020-10-16T02:00:00-04:00";22.329
"Temperature C - 213 Olsson";"2020-10-16T05:00:00-04:00";22.312
"Temperature C - 213 Olsson";"2020-10-16T08:00:00-04:00";22.356
"Temperature C - 213 Olsson";"2020-10-16T11:00:00-04:00";22.412
"Temperature C - 213 Olsson";"2020-10-16T14:00:00-04:00";22.355
"Temperature C - 213 Olsson";"2020-10-16T17:00:00-04:00";22.255
"Temperature C - 213 Olsson";"2020-10-16T20:00:00-04:00";21.985
"Temperature C - 213 Olsson";"2020-10-16T23:00:00-04:00";21.759
"Temperature C - 213 Olsson";"2020-10-17T02:00:00-04:00";21.446
"Temperature C - 213 Olsson";"2020-10-17T05:00:00-04:00";21.114
"Temperature C - 213 Olsson";"2020-10-17T08:00:00-04:00";22.199
"Temperature C - 213 Olsson";"2020-10-17T11:00:00-04:00";22.321
"Temperature C - 213 Olsson";"2020-10-17T14:00:00-04:00";22.329
"Temperature C - 213 Olsson";"2020-10-17T17:00:00-04:00";21.873
"Temperature C - 213 Olsson";"2020-10-17T20:00:00-04:00";21.356
"Temperature C - 213 Olsson";"2020-10-17T23:00:00-04:00";21.077
"Temperature C - 213 Olsson";"2020-10-18T02:00:00-04:00";20.747
"Temperature C - 213 Olsson";"2020-10-18T05:00:00-04:00";20.407
"Temperature C - 213 Olsson";"2020-10-18T08:00:00-04:00";21.938
"Temperature C - 213 Olsson";"2020-10-18T11:00:00-04:00";22.319
"Temperature C - 213 Olsson";"2020-10-18T14:00:00-04:00";22.319
"Temperature C - 213 Olsson";"2020-10-18T17:00:00-04:00";21.855
"Temperature C - 213 Olsson";"2020-10-18T20:00:00-04:00";21.394
"Temperature C - 213 Olsson";"2020-10-18T23:00:00-04:00";21.188
"Temperature C - 213 Olsson";"2020-10-19T02:00:00-04:00";20.975
"Temperature C - 213 Olsson";"2020-10-19T05:00:00-04:00";21.623
"Temperature C - 213 Olsson";"2020-10-19T08:00:00-04:00";22.295
"Temperature C - 213 Olsson";"2020-10-19T11:00:00-04:00";22.329
"Temperature C - 213 Olsson";"2020-10-19T14:00:00-04:00";22.327
"Temperature C - 213 Olsson";"2020-10-19T17:00:00-04:00";22.193
"Temperature C - 213 Olsson";"2020-10-19T20:00:00-04:00";21.792
"Temperature C - 213 Olsson";"2020-10-19T23:00:00-04:00";21.745
"Temperature C - 213 Olsson";"2020-10-20T02:00:00-04:00";21.565
"Temperature C - 213 Olsson";"2020-10-20T05:00:00-04:00";21.886
"Temperature C - 213 Olsson";"2020-10-20T08:00:00-04:00";22.319
"Temperature C - 213 Olsson";"2020-10-20T11:00:00-04:00";22.33
"Temperature C - 213 Olsson";"2020-10-20T14:00:00-04:00";22.323
"Temperature C - 213 Olsson";"2020-10-20T17:00:00-04:00";22.248
"Temperature C - 213 Olsson";"2020-10-20T20:00:00-04:00";22.125
"Temperature C - 213 Olsson";"2020-10-20T23:00:00-04:00";22.162
"Temperature C - 213 Olsson";"2020-10-21T02:00:00-04:00";22.065
"Temperature C - 213 Olsson";"2020-10-21T05:00:00-04:00";22.176
"Temperature C - 213 Olsson";"2020-10-21T08:00:00-04:00";22.406
"Temperature C - 213 Olsson";"2020-10-21T11:00:00-04:00";22.281
"Temperature C - 213 Olsson";"2020-10-21T14:00:00-04:00";22.33
"Temperature C - 213 Olsson";"2020-10-21T17:00:00-04:00";22.269
"Temperature C - 213 Olsson";"2020-10-21T20:00:00-04:00";22.361
"Temperature C - 213 Olsson";"2020-10-21T23:00:00-04:00";22.491
"Temperature C - 213 Olsson";"2020-10-22T02:00:00-04:00";22.477
"Temperature C - 213 Olsson";"2020-10-22T05:00:00-04:00";22.364
"Temperature C - 213 Olsson";"2020-10-22T08:00:00-04:00";22.33
"Temperature C - 213 Olsson";"2020-10-22T11:00:00-04:00";22.367
"Temperature C - 213 Olsson";"2020-10-22T14:00:00-04:00";22.387
"Temperature C - 213 Olsson";"2020-10-22T17:00:00-04:00";22.292
"Temperature C - 213 Olsson";"2020-10-22T20:00:00-04:00";22.608
"Temperature C - 213 Olsson";"2020-10-22T23:00:00-04:00";22.722
"Temperature C - 213 Olsson";"2020-10-23T02:00:00-04:00";22.707
"Temperature C - 213 Olsson";"2020-10-23T05:00:00-04:00";22.441
"Temperature C - 213 Olsson";"2020-10-23T08:00:00-04:00";22.313
"Temperature C - 213 Olsson";"2020-10-23T11:00:00-04:00";22.327
"Temperature C - 213 Olsson";"2020-10-23T14:00:00-04:00";22.395
"Temperature C - 213 Olsson";"2020-10-23T17:00:00-04:00";22.269
"Temperature C - 213 Olsson";"2020-10-23T20:00:00-04:00";22.542
"Temperature C - 213 Olsson";"2020-10-23T23:00:00-04:00";22.715
"Temperature C - 213 Olsson";"2020-10-24T02:00:00-04:00";22.787
"Temperature C - 213 Olsson";"2020-10-24T05:00:00-04:00";22.745
"Temperature C - 213 Olsson";"2020-10-24T08:00:00-04:00";22.478
"Temperature C - 213 Olsson";"2020-10-24T11:00:00-04:00";22.412
"Temperature C - 213 Olsson";"2020-10-24T14:00:00-04:00";22.381
"Temperature C - 213 Olsson";"2020-10-24T17:00:00-04:00";22.498
"Temperature C - 213 Olsson";"2020-10-24T20:00:00-04:00";22.819
"Temperature C - 213 Olsson";"2020-10-24T23:00:00-04:00";22.875
"Temperature C - 213 Olsson";"2020-10-25T02:00:00-04:00";22.688
"Temperature C - 213 Olsson";"2020-10-25T05:00:00-04:00";22.446
"Temperature C - 213 Olsson";"2020-10-25T08:00:00-04:00";22.279
"Temperature C - 213 Olsson";"2020-10-25T11:00:00-04:00";22.429
"Temperature C - 213 Olsson";"2020-10-25T14:00:00-04:00";22.324
"Temperature C - 213 Olsson";"2020-10-25T17:00:00-04:00";21.977
"Temperature C - 213 Olsson";"2020-10-25T20:00:00-04:00";21.485
"Temperature C - 213 Olsson";"2020-10-25T23:00:00-04:00";21.204
"Temperature C - 213 Olsson";"2020-10-26T02:00:00-04:00";20.932
"Temperature C - 213 Olsson";"2020-10-26T05:00:00-04:00";21.616
"Temperature C - 213 Olsson";"2020-10-26T08:00:00-04:00";22.34
"Temperature C - 213 Olsson";"2020-10-26T11:00:00-04:00";22.299
"Temperature C - 213 Olsson";"2020-10-26T14:00:00-04:00";22.356
"Temperature C - 213 Olsson";"2020-10-26T17:00:00-04:00";22.201
"Temperature C - 213 Olsson";"2020-10-26T20:00:00-04:00";21.718
"Temperature C - 213 Olsson";"2020-10-26T23:00:00-04:00";21.599
"Temperature C - 213 Olsson";"2020-10-27T02:00:00-04:00";21.497
"Temperature C - 213 Olsson";"2020-10-27T05:00:00-04:00";21.941
"Temperature C - 213 Olsson";"2020-10-27T08:00:00-04:00";22.353
"Temperature C - 213 Olsson";"2020-10-27T11:00:00-04:00";22.312
"Temperature C - 213 Olsson";"2020-10-27T14:00:00-04:00";22.326
"Temperature C - 213 Olsson";"2020-10-27T17:00:00-04:00";22.245
"Temperature C - 213 Olsson";"2020-10-27T20:00:00-04:00";21.997
"Temperature C - 213 Olsson";"2020-10-27T23:00:00-04:00";21.954
"Temperature C - 213 Olsson";"2020-10-28T02:00:00-04:00";21.944
"Temperature C - 213 Olsson";"2020-10-28T05:00:00-04:00";22.133
"Temperature C - 213 Olsson";"2020-10-28T08:00:00-04:00";22.352
"Temperature C - 213 Olsson";"2020-10-28T11:00:00-04:00";22.327
"Temperature C - 213 Olsson";"2020-10-28T14:00:00-04:00";22.298
"Temperature C - 213 Olsson";"2020-10-28T17:00:00-04:00";22.242
"Temperature C - 213 Olsson";"2020-10-28T20:00:00-04:00";22.187
"Temperature C - 213 Olsson";"2020-10-28T23:00:00-04:00";22.319
"Temperature C - 213 Olsson";"2020-10-29T02:00:00-04:00";22.333
"Temperature C - 213 Olsson";"2020-10-29T05:00:00-04:00";22.318
"Temperature C - 213 Olsson";"2020-10-29T08:00:00-04:00";22.329
"Temperature C - 213 Olsson";"2020-10-29T11:00:00-04:00";22.323
"Temperature C - 213 Olsson";"2020-10-29T14:00:00-04:00";22.324
"Temperature C - 213 Olsson";"2020-10-29T17:00:00-04:00";22.292
"Temperature C - 213 Olsson";"2020-10-29T20:00:00-04:00";22.255
"Temperature C - 213 Olsson";"2020-10-29T23:00:00-04:00";22.162
"Temperature C - 213 Olsson";"2020-10-30T02:00:00-04:00";22.003
"Temperature C - 213 Olsson";"2020-10-30T05:00:00-04:00";22.077
"Temperature C - 213 Olsson";"2020-10-30T08:00:00-04:00";22.335
"Temperature C - 213 Olsson";"2020-10-30T11:00:00-04:00";22.306
"Temperature C - 213 Olsson";"2020-10-30T14:00:00-04:00";22.347
"Temperature C - 213 Olsson";"2020-10-30T17:00:00-04:00";22.157
"Temperature C - 213 Olsson";"2020-10-30T20:00:00-04:00";21.529
"Temperature C - 213 Olsson";"2020-10-30T23:00:00-04:00";21.148
"Temperature C - 213 Olsson";"2020-10-31T02:00:00-04:00";20.75
"Temperature C - 213 Olsson";"2020-10-31T05:00:00-04:00";20.349
"Temperature C - 213 Olsson";"2020-10-31T08:00:00-04:00";22.134
"Temperature C - 213 Olsson";"2020-10-31T11:00:00-04:00";22.344
"Temperature C - 213 Olsson";"2020-10-31T14:00:00-04:00";22.296
"Temperature C - 213 Olsson";"2020-10-31T17:00:00-04:00";21.829
"Temperature C - 213 Olsson";"2020-10-31T20:00:00-04:00";21.057
"Temperature C - 213 Olsson";"2020-10-31T23:00:00-04:00";20.743
"Temperature C - 213 Olsson";"2020-11-01T01:00:00-05:00";20.506
"Temperature C - 213 Olsson";"2020-11-01T04:00:00-05:00";20.247
"Temperature C - 213 Olsson";"2020-11-01T07:00:00-05:00";21.221
"Temperature C - 213 Olsson";"2020-11-01T10:00:00-05:00";22.321
"Temperature C - 213 Olsson";"2020-11-01T13:00:00-05:00";22.304
"Temperature C - 213 Olsson";"2020-11-01T16:00:00-05:00";22.179
"Temperature C - 213 Olsson";"2020-11-01T19:00:00-05:00";21.159
"Temperature C - 213 Olsson";"2020-11-01T22:00:00-05:00";20.56
"Temperature C - 213 Olsson";"2020-11-02T01:00:00-05:00";20.052
"Temperature C - 213 Olsson";"2020-11-02T04:00:00-05:00";20.407
"Temperature C - 213 Olsson";"2020-11-02T07:00:00-05:00";22.371
"Temperature C - 213 Olsson";"2020-11-02T10:00:00-05:00";22.282
"Temperature C - 213 Olsson";"2020-11-02T13:00:00-05:00";22.335
"Temperature C - 213 Olsson";"2020-11-02T16:00:00-05:00";22.304
"Temperature C - 213 Olsson";"2020-11-02T19:00:00-05:00";21.502
"Temperature C - 213 Olsson";"2020-11-02T22:00:00-05:00";20.742
"Temperature C - 213 Olsson";"2020-11-03T01:00:00-05:00";20.281
"Temperature C - 213 Olsson";"2020-11-03T04:00:00-05:00";20.248
"Temperature C - 213 Olsson";"2020-11-03T07:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-11-03T10:00:00-05:00";22.298
"Temperature C - 213 Olsson";"2020-11-03T13:00:00-05:00";22.323
"Temperature C - 213 Olsson";"2020-11-03T16:00:00-05:00";22.323
"Temperature C - 213 Olsson";"2020-11-03T19:00:00-05:00";21.42
"Temperature C - 213 Olsson";"2020-11-03T22:00:00-05:00";20.958
"Temperature C - 213 Olsson";"2020-11-04T01:00:00-05:00";20.597
"Temperature C - 213 Olsson";"2020-11-04T04:00:00-05:00";20.585
"Temperature C - 213 Olsson";"2020-11-04T07:00:00-05:00";22.301
"Temperature C - 213 Olsson";"2020-11-04T10:00:00-05:00";22.367
"Temperature C - 213 Olsson";"2020-11-04T13:00:00-05:00";22.319
"Temperature C - 213 Olsson";"2020-11-04T16:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-11-04T19:00:00-05:00";21.492
"Temperature C - 213 Olsson";"2020-11-04T22:00:00-05:00";21.173
"Temperature C - 213 Olsson";"2020-11-05T01:00:00-05:00";20.883
"Temperature C - 213 Olsson";"2020-11-05T04:00:00-05:00";20.892
"Temperature C - 213 Olsson";"2020-11-05T07:00:00-05:00";22.332
"Temperature C - 213 Olsson";"2020-11-05T10:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-11-05T13:00:00-05:00";22.34
"Temperature C - 213 Olsson";"2020-11-05T16:00:00-05:00";22.321
"Temperature C - 213 Olsson";"2020-11-05T19:00:00-05:00";21.605
"Temperature C - 213 Olsson";"2020-11-05T22:00:00-05:00";21.336
"Temperature C - 213 Olsson";"2020-11-06T01:00:00-05:00";21.066
"Temperature C - 213 Olsson";"2020-11-06T04:00:00-05:00";21.125
"Temperature C - 213 Olsson";"2020-11-06T07:00:00-05:00";22.358
"Temperature C - 213 Olsson";"2020-11-06T10:00:00-05:00";22.298
"Temperature C - 213 Olsson";"2020-11-06T13:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-11-06T16:00:00-05:00";22.285
"Temperature C - 213 Olsson";"2020-11-06T19:00:00-05:00";21.785
"Temperature C - 213 Olsson";"2020-11-06T22:00:00-05:00";21.515
"Temperature C - 213 Olsson";"2020-11-07T01:00:00-05:00";21.238
"Temperature C - 213 Olsson";"2020-11-07T04:00:00-05:00";20.929
"Temperature C - 213 Olsson";"2020-11-07T07:00:00-05:00";21.687
"Temperature C - 213 Olsson";"2020-11-07T10:00:00-05:00";22.284
"Temperature C - 213 Olsson";"2020-11-07T13:00:00-05:00";22.332
"Temperature C - 213 Olsson";"2020-11-07T16:00:00-05:00";22.139
"Temperature C - 213 Olsson";"2020-11-07T19:00:00-05:00";21.787
"Temperature C - 213 Olsson";"2020-11-07T22:00:00-05:00";21.603
"Temperature C - 213 Olsson";"2020-11-08T01:00:00-05:00";21.451
"Temperature C - 213 Olsson";"2020-11-08T04:00:00-05:00";21.19
"Temperature C - 213 Olsson";"2020-11-08T07:00:00-05:00";21.816
"Temperature C - 213 Olsson";"2020-11-08T10:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2020-11-08T13:00:00-05:00";22.347
"Temperature C - 213 Olsson";"2020-11-08T16:00:00-05:00";22.174
"Temperature C - 213 Olsson";"2020-11-08T19:00:00-05:00";22.037
"Temperature C - 213 Olsson";"2020-11-08T22:00:00-05:00";21.985
"Temperature C - 213 Olsson";"2020-11-09T01:00:00-05:00";21.861
"Temperature C - 213 Olsson";"2020-11-09T04:00:00-05:00";21.775
"Temperature C - 213 Olsson";"2020-11-09T07:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-11-09T10:00:00-05:00";22.332
"Temperature C - 213 Olsson";"2020-11-09T13:00:00-05:00";22.36
"Temperature C - 213 Olsson";"2020-11-09T16:00:00-05:00";22.347
"Temperature C - 213 Olsson";"2020-11-09T19:00:00-05:00";22.131
"Temperature C - 213 Olsson";"2020-11-09T22:00:00-05:00";22.176
"Temperature C - 213 Olsson";"2020-11-10T01:00:00-05:00";22.167
"Temperature C - 213 Olsson";"2020-11-10T04:00:00-05:00";22.151
"Temperature C - 213 Olsson";"2020-11-10T07:00:00-05:00";22.336
"Temperature C - 213 Olsson";"2020-11-10T10:00:00-05:00";22.384
"Temperature C - 213 Olsson";"2020-11-10T13:00:00-05:00";22.319
"Temperature C - 213 Olsson";"2020-11-10T16:00:00-05:00";22.279
"Temperature C - 213 Olsson";"2020-11-10T19:00:00-05:00";22.309
"Temperature C - 213 Olsson";"2020-11-10T22:00:00-05:00";22.532
"Temperature C - 213 Olsson";"2020-11-11T01:00:00-05:00";22.627
"Temperature C - 213 Olsson";"2020-11-11T04:00:00-05:00";22.62
"Temperature C - 213 Olsson";"2020-11-11T07:00:00-05:00";22.309
"Temperature C - 213 Olsson";"2020-11-11T10:00:00-05:00";22.352
"Temperature C - 213 Olsson";"2020-11-11T13:00:00-05:00";22.318
"Temperature C - 213 Olsson";"2020-11-11T16:00:00-05:00";22.333
"Temperature C - 213 Olsson";"2020-11-11T19:00:00-05:00";22.37
"Temperature C - 213 Olsson";"2020-11-11T22:00:00-05:00";22.597
"Temperature C - 213 Olsson";"2020-11-12T01:00:00-05:00";22.682
"Temperature C - 213 Olsson";"2020-11-12T04:00:00-05:00";22.698
"Temperature C - 213 Olsson";"2020-11-12T07:00:00-05:00";22.304
"Temperature C - 213 Olsson";"2020-11-12T10:00:00-05:00";22.361
"Temperature C - 213 Olsson";"2020-11-12T13:00:00-05:00";22.347
"Temperature C - 213 Olsson";"2020-11-12T16:00:00-05:00";22.509
"Temperature C - 213 Olsson";"2020-11-12T19:00:00-05:00";22.17
"Temperature C - 213 Olsson";"2020-11-12T22:00:00-05:00";21.991
"Temperature C - 213 Olsson";"2020-11-13T01:00:00-05:00";21.718
"Temperature C - 213 Olsson";"2020-11-13T04:00:00-05:00";21.711
"Temperature C - 213 Olsson";"2020-11-13T07:00:00-05:00";22.372
"Temperature C - 213 Olsson";"2020-11-13T10:00:00-05:00";22.307
"Temperature C - 213 Olsson";"2020-11-13T13:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-11-13T16:00:00-05:00";22.347
"Temperature C - 213 Olsson";"2020-11-13T19:00:00-05:00";21.938
"Temperature C - 213 Olsson";"2020-11-13T22:00:00-05:00";21.568
"Temperature C - 213 Olsson";"2020-11-14T01:00:00-05:00";21.267
"Temperature C - 213 Olsson";"2020-11-14T04:00:00-05:00";20.907
"Temperature C - 213 Olsson";"2020-11-14T07:00:00-05:00";21.614
"Temperature C - 213 Olsson";"2020-11-14T10:00:00-05:00";22.336
"Temperature C - 213 Olsson";"2020-11-14T13:00:00-05:00";22.312
"Temperature C - 213 Olsson";"2020-11-14T16:00:00-05:00";22.196
"Temperature C - 213 Olsson";"2020-11-14T19:00:00-05:00";21.472
"Temperature C - 213 Olsson";"2020-11-14T22:00:00-05:00";21.16
"Temperature C - 213 Olsson";"2020-11-15T01:00:00-05:00";20.897
"Temperature C - 213 Olsson";"2020-11-15T04:00:00-05:00";20.639
"Temperature C - 213 Olsson";"2020-11-15T07:00:00-05:00";21.531
"Temperature C - 213 Olsson";"2020-11-15T10:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-11-15T13:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-11-15T16:00:00-05:00";22.182
"Temperature C - 213 Olsson";"2020-11-15T19:00:00-05:00";21.515
"Temperature C - 213 Olsson";"2020-11-15T22:00:00-05:00";21.131
"Temperature C - 213 Olsson";"2020-11-16T01:00:00-05:00";20.727
"Temperature C - 213 Olsson";"2020-11-16T04:00:00-05:00";20.634
"Temperature C - 213 Olsson";"2020-11-16T07:00:00-05:00";22.353
"Temperature C - 213 Olsson";"2020-11-16T10:00:00-05:00";22.324
"Temperature C - 213 Olsson";"2020-11-16T13:00:00-05:00";22.329
"Temperature C - 213 Olsson";"2020-11-16T16:00:00-05:00";22.29
"Temperature C - 213 Olsson";"2020-11-16T19:00:00-05:00";21.495
"Temperature C - 213 Olsson";"2020-11-16T22:00:00-05:00";20.944
"Temperature C - 213 Olsson";"2020-11-17T01:00:00-05:00";20.532
"Temperature C - 213 Olsson";"2020-11-17T04:00:00-05:00";20.505
"Temperature C - 213 Olsson";"2020-11-17T07:00:00-05:00";22.319
"Temperature C - 213 Olsson";"2020-11-17T10:00:00-05:00";22.34
"Temperature C - 213 Olsson";"2020-11-17T13:00:00-05:00";22.296
"Temperature C - 213 Olsson";"2020-11-17T16:00:00-05:00";22.323
"Temperature C - 213 Olsson";"2020-11-17T19:00:00-05:00";21.478
"Temperature C - 213 Olsson";"2020-11-17T22:00:00-05:00";20.708
"Temperature C - 213 Olsson";"2020-11-18T01:00:00-05:00";20.15
"Temperature C - 213 Olsson";"2020-11-18T04:00:00-05:00";20.452
"Temperature C - 213 Olsson";"2020-11-18T07:00:00-05:00";22.267
"Temperature C - 213 Olsson";"2020-11-18T10:00:00-05:00";22.375
"Temperature C - 213 Olsson";"2020-11-18T13:00:00-05:00";22.295
"Temperature C - 213 Olsson";"2020-11-18T16:00:00-05:00";22.279
"Temperature C - 213 Olsson";"2020-11-18T19:00:00-05:00";21.302
"Temperature C - 213 Olsson";"2020-11-18T22:00:00-05:00";20.489
"Temperature C - 213 Olsson";"2020-11-19T01:00:00-05:00";19.87
"Temperature C - 213 Olsson";"2020-11-19T04:00:00-05:00";20.267
"Temperature C - 213 Olsson";"2020-11-19T07:00:00-05:00";22.25
"Temperature C - 213 Olsson";"2020-11-19T10:00:00-05:00";22.323
"Temperature C - 213 Olsson";"2020-11-19T13:00:00-05:00";22.335
"Temperature C - 213 Olsson";"2020-11-19T16:00:00-05:00";22.321
"Temperature C - 213 Olsson";"2020-11-19T19:00:00-05:00";21.446
"Temperature C - 213 Olsson";"2020-11-19T22:00:00-05:00";20.684
"Temperature C - 213 Olsson";"2020-11-20T01:00:00-05:00";20.196
"Temperature C - 213 Olsson";"2020-11-20T04:00:00-05:00";20.125
"Temperature C - 213 Olsson";"2020-11-20T07:00:00-05:00";22.269
"Temperature C - 213 Olsson";"2020-11-20T10:00:00-05:00";22.253
"Temperature C - 213 Olsson";"2020-11-20T13:00:00-05:00";22.347
"Temperature C - 213 Olsson";"2020-11-20T16:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-11-20T19:00:00-05:00";21.653
"Temperature C - 213 Olsson";"2020-11-20T22:00:00-05:00";21.191
"Temperature C - 213 Olsson";"2020-11-21T01:00:00-05:00";20.863
"Temperature C - 213 Olsson";"2020-11-21T04:00:00-05:00";20.556
"Temperature C - 213 Olsson";"2020-11-21T07:00:00-05:00";21.424
"Temperature C - 213 Olsson";"2020-11-21T10:00:00-05:00";22.267
"Temperature C - 213 Olsson";"2020-11-21T13:00:00-05:00";22.313
"Temperature C - 213 Olsson";"2020-11-21T16:00:00-05:00";22.299
"Temperature C - 213 Olsson";"2020-11-21T19:00:00-05:00";21.937
"Temperature C - 213 Olsson";"2020-11-21T22:00:00-05:00";21.796
"Temperature C - 213 Olsson";"2020-11-22T01:00:00-05:00";21.681
"Temperature C - 213 Olsson";"2020-11-22T04:00:00-05:00";21.552
"Temperature C - 213 Olsson";"2020-11-22T07:00:00-05:00";21.971
"Temperature C - 213 Olsson";"2020-11-22T10:00:00-05:00";22.306
"Temperature C - 213 Olsson";"2020-11-22T13:00:00-05:00";22.326
"Temperature C - 213 Olsson";"2020-11-22T16:00:00-05:00";22.191
"Temperature C - 213 Olsson";"2020-11-22T19:00:00-05:00";21.894
"Temperature C - 213 Olsson";"2020-11-22T22:00:00-05:00";21.773
"Temperature C - 213 Olsson";"2020-11-23T01:00:00-05:00";21.602
"Temperature C - 213 Olsson";"2020-11-23T04:00:00-05:00";21.673
"Temperature C - 213 Olsson";"2020-11-23T07:00:00-05:00";22.356
"Temperature C - 213 Olsson";"2020-11-23T10:00:00-05:00";22.326
"Temperature C - 213 Olsson";"2020-11-23T13:00:00-05:00";22.361
"Temperature C - 213 Olsson";"2020-11-23T16:00:00-05:00";22.282
"Temperature C - 213 Olsson";"2020-11-23T19:00:00-05:00";21.758
"Temperature C - 213 Olsson";"2020-11-23T22:00:00-05:00";21.261
"Temperature C - 213 Olsson";"2020-11-24T01:00:00-05:00";20.802
"Temperature C - 213 Olsson";"2020-11-24T04:00:00-05:00";21.031
"Temperature C - 213 Olsson";"2020-11-24T07:00:00-05:00";22.256
"Temperature C - 213 Olsson";"2020-11-24T10:00:00-05:00";22.4
"Temperature C - 213 Olsson";"2020-11-24T13:00:00-05:00";22.307
"Temperature C - 213 Olsson";"2020-11-24T16:00:00-05:00";22.327
"Temperature C - 213 Olsson";"2020-11-24T19:00:00-05:00";21.625
"Temperature C - 213 Olsson";"2020-11-24T22:00:00-05:00";21.06
"Temperature C - 213 Olsson";"2020-11-25T01:00:00-05:00";20.61
"Temperature C - 213 Olsson";"2020-11-25T04:00:00-05:00";20.562
"Temperature C - 213 Olsson";"2020-11-25T07:00:00-05:00";22.316
"Temperature C - 213 Olsson";"2020-11-25T10:00:00-05:00";22.329
"Temperature C - 213 Olsson";"2020-11-25T13:00:00-05:00";22.315
"Temperature C - 213 Olsson";"2020-11-25T16:00:00-05:00";22.302
"Temperature C - 213 Olsson";"2020-11-25T19:00:00-05:00";21.679
"Temperature C - 213 Olsson";"2020-11-25T22:00:00-05:00";21.238
"Temperature C - 213 Olsson";"2020-11-26T01:00:00-05:00";21.148
"Temperature C - 213 Olsson";"2020-11-26T04:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T07:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T10:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T13:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T16:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T19:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-26T22:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T01:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T04:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T07:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T10:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T13:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T16:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T19:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-27T22:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T01:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T04:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T07:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T10:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T13:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T16:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T19:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-28T22:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T01:00:00-05:00";null
"Temperature C - 213 Olsson";"2020-11-29T04:00:00-05:00";null
